Frame,X,Y,Visibility,L,Theta
4260,756,321,1,2.5,90.0
4261,758,316,1,2.4748736917972565,-45.00000000012111
4262,762,309,1,2.5153354704380035,-69.29835853905873
4263,765,305,1,2.2587958574295044,78.50564159873389
4264,780,295,1,0.0,0.0
4265,773,295,1,2.6921546161174774,69.21993484645635
4266,772,295,1,0.0,0.0
4267,0,0,0,-inf,-inf
4268,757,293,1,0.5,90.0
4269,757,291,1,3.807386592030525,-67.72982712502885
4270,752,283,1,2.9138888269662857,29.07317154791408
4271,746,281,1,2.914320021867752,29.35019933192537
4272,739,281,1,2.909295380115509,-34.6951535307001
4273,732,281,1,2.5,90.0
4274,728,283,1,2.636432468891144,-56.47704326863723
4275,722,285,1,2.6917088627815247,69.65801376001397
4276,718,287,1,2.5114709082990885,1.4001395840048214
4277,712,291,1,2.5,90.0
4278,705,296,1,2.8840060383081436,-67.46225576646881
4279,698,303,1,2.8284270763397217,-44.99999999979242
4280,692,311,1,3.154093325138092,-61.21883972876239
4281,684,321,1,2.877847522497177,-68.25152146042008
4282,677,332,1,3.1618247032165527,-70.5953217793357
4283,670,341,1,2.914320021867752,60.64980066765095
4284,664,333,1,2.5,90.0
4285,659,326,1,2.4748736917972565,45.000000000605525
4286,654,321,1,2.636432468891144,33.5229567306204
4287,648,317,1,2.5,0.0
4288,643,314,1,2.5,2.9181716425039675e-09
4289,638,313,1,2.8284270763397217,-45.00000000020758
4290,632,313,1,2.775253541767597,-76.87841591911675
4291,626,316,1,2.915475994348526,-30.96375653207352
4292,621,318,1,2.9154761135578156,-30.96375653192819
4293,628,315,1,3.189247190952301,-43.68679718082804
4294,643,307,1,3.2643764913082123,-50.152423234383015
4295,657,301,1,3.353900447487831,-27.193136319275435
4296,676,294,1,3.1611383259296417,-19.973086974858322
4297,688,292,1,2.596736252307892,-3.921710537176359
4298,697,291,1,3.0,0.0
4299,708,292,1,2.765263795852661,12.491578503622247
4300,713,292,1,2.5,0.0
4301,721,294,1,2.914320021867752,29.35019933192537
4302,729,298,1,2.828427314758301,0.0
4303,737,301,1,2.910504639148712,34.31023790102133
4304,743,306,1,2.8284270763397217,0.0
4305,750,312,1,2.0,90.0
4306,0,0,0,-inf,-inf
4307,0,0,0,-inf,-inf
4308,764,322,1,2.49979504942894,-53.86381472734257
4309,769,311,1,2.643728584051132,79.12961047288057
4310,771,307,1,2.636432468891144,-56.47704326863723
4311,775,302,1,2.474873900413513,-45.000000001091834
4312,778,297,1,2.5153354704380035,-20.70164146053212
4313,781,294,1,2.6648531556129456,30.031333596242956
4314,595,465,1,6.618991017341614,-20.142297953746308
4315,584,465,1,4.898182839155197,-18.04438479263973
4316,573,467,1,4.7336055636405945,-14.749252677469043
4317,772,291,1,3.1737117767333984,-31.09692165225301
4318,762,291,1,3.86679407954216,31.771239546530268
4319,752,291,1,5.379022002220154,19.06445791976766
4320,734,290,1,2.877847522497177,21.74847853966044
4321,722,292,1,3.1278167068958282,-9.9685828878077
4322,710,295,1,3.160614162683487,-20.2935289502406
4323,697,300,1,2.8653596341609955,-41.60265078553895
4324,683,306,1,2.8284270763397217,0.0
4325,671,313,1,2.9154761135578156,-30.96375653125743
4326,658,321,1,3.1981379985809326,-41.30995988792148
4327,645,330,1,3.1563744843006134,-14.933458425693756
4328,633,333,1,2.5,-7.551064088276915e-10
4329,627,330,1,3.1259677708148956,27.12590087126812
4330,611,322,1,3.608095556497574,23.543388637817813
4331,601,319,1,3.5318577960133553,5.517104501625125
4332,583,315,1,1.7084192335605621,15.070692776044806
4333,592,311,1,3.1367169618606567,-25.724767351727134
4334,609,303,1,3.199598014354706,-40.66685710585824
4335,626,296,1,3.3536514043807983,-27.50398990069497
4336,641,292,1,3.2893713265657425,-15.290329956032068
4337,656,289,1,3.0501358695328236,-3.130663152125757
4338,663,288,1,3.0501358695328236,-3.1306631518055164
4339,676,286,1,3.0096278246492147,-1.1757021148550995
4340,688,286,1,2.8087088018655777,15.409959028436091
4341,696,288,1,3.0980565547943115,-6.868134152733076
4342,708,289,1,2.877847522497177,21.74847853938124
4343,718,291,1,2.877847522497177,21.74847853938124
4344,730,296,1,2.877803713083267,40.1844151033483
4345,741,300,1,2.882450610399246,39.59588452952059
4346,750,304,1,3.157874196767807,15.4109677927274
4347,760,311,1,2.636432468891144,-56.47704326863723
4348,769,317,1,2.474873900413513,-45.00000000021837
4349,777,314,1,2.643728584051132,-79.12961047243924
4350,860,294,1,1.3999999165534973,53.13010235389985
4351,792,300,1,2.1398767828941345,-43.4318208156721
4352,785,298,1,2.166813910007477,49.137946413409125
4353,769,295,1,3.1302854269742966,10.278022609791734
4354,753,295,1,2.765263795852661,-12.491578503387961
4355,738,295,1,2.765263795852661,-12.491578503387961
4356,721,296,1,2.8284270763397217,-44.99999999979242
4357,705,298,1,3.1477569341659546,-28.140692252096798
4358,689,301,1,3.352947637438774,-28.068154715590865
4359,673,305,1,2.775253541767597,13.121584081096627
4360,657,310,1,3.161456048488617,-19.741010947091592
4361,642,316,1,3.3409448862075806,-21.488497519104424
4362,625,324,1,3.336067110300064,-32.509380196891975
4363,609,333,1,3.3530257791280746,-25.11341648222186
4364,595,330,1,3.576896093785763,5.256536202638176
4365,579,325,1,3.0,0.0
4366,566,322,1,3.430746078491211,11.416827088958772
4367,552,321,1,3.63599793612957,13.240052840231025
4368,551,315,1,0.7071067690849304,44.99999999937468
4369,574,309,1,2.960692122578621,-22.689718350711995
4370,583,307,1,2.765263795852661,-12.491578503622247
4371,593,305,1,2.614849090576172,-8.000511426474274
4372,610,301,1,3.292938530445099,-15.606379393499422
4373,627,299,1,3.1278167068958282,-9.96858288789833
4374,643,299,1,2.914320021867752,29.350199332490273
4375,658,299,1,3.0,0.0
4376,671,301,1,3.075790695846081,5.003989900639038
4377,685,304,1,2.914320021867752,29.35019933192537
4378,698,307,1,2.765263795852661,12.491578503918312
4379,711,312,1,2.765263795852661,12.491578503622247
4380,723,315,1,1.7500994503498077,19.805344119561404
4381,0,0,0,-inf,-inf
4382,744,316,1,1.1067972034215927,18.43494882292201
4383,755,311,1,3.176456183195114,-31.479738045072285
4384,764,307,1,2.682921886444092,-16.94650166150573
4385,773,304,1,3.096434384584427,-36.61669431248896
4386,783,302,1,4.60047847032547,36.96241146597772
4387,777,299,1,3.0717720836400986,4.693988257504396
4388,770,298,1,4.263606682419777,16.963384031515766
4389,754,295,1,3.008274585008621,17.92397835772745
4390,743,295,1,3.0403998121619225,-8.006620835272834
4391,730,295,1,3.14067479968071,-11.733949446144663
4392,710,298,1,3.160614162683487,-20.2935289502406
4393,698,301,1,2.915475994348526,-30.96375653207352
4394,690,303,1,3.084441661834717,-31.173592491188852
4395,684,305,1,3.342302978038788,-31.372335812466464
4396,664,314,1,3.160614162683487,-20.2935289502406
4397,652,321,1,3.353900447487831,-27.193136319396245
4398,637,330,1,3.089287757873535,-30.76906217954723
4399,624,339,1,2.9065441489219666,-35.44977731413714
4400,612,337,1,3.2329913824796677,11.121181840600322
4401,0,0,0,-inf,-inf
4402,0,0,0,-inf,-inf
4403,605,321,1,2.4853363633155823,-6.208722895154745
4404,623,311,1,3.3459801077842712,-30.553137060483788
4405,637,306,1,3.1578327417373657,-21.473224718210364
4406,652,301,1,3.292938530445099,-15.60637939342716
4407,666,298,1,3.147421956062317,-12.879060861170618
4408,686,297,1,3.5286304876208305,4.549028062144794
4409,697,297,1,3.0,0.0
4410,709,298,1,2.5,90.0
4411,719,300,1,3.008274585008621,17.923978357511565
4412,729,303,1,2.9153226613998413,31.551080020718157
4413,739,308,1,2.914320021867752,60.64980066779218
4414,747,313,1,2.633193239569664,80.2547347458461
4415,757,319,1,3.2000056207180023,49.553667156283616
4416,765,318,1,2.230730891227722,30.524502396122966
4417,772,312,1,2.4613701552152634,-63.21542906001693
4418,778,305,1,2.9570579528808594,-50.809985772453636
4419,782,300,1,3.2991262078285217,36.95301397991487
4420,775,298,1,3.12249892950058,9.33750676644315
4421,766,298,1,5.094220161437988,13.796060275547608
4422,743,295,1,2.5,0.0
4423,728,295,1,2.5,0.0
4424,713,297,1,2.8400913774967194,-11.170323979740878
4425,697,298,1,4.112585961818695,9.94244564739755
4426,673,304,1,3.087300293147564,-5.9333626211756645
4427,657,308,1,3.3454023599624634,-22.43745012161064
4428,647,312,1,3.0717720836400986,-4.693988257634248
4429,632,318,1,3.5965439677238464,-29.639290333586175
4430,615,325,1,3.639844983816147,-15.329750178516795
4431,597,334,1,3.3446827232837677,-30.86000931359558
4432,578,343,1,3.012828866019845,0.7497735189602684
4433,567,337,1,0.0,0.0
4434,0,0,0,-inf,-inf
4435,570,338,1,1.117603451013565,-28.154966236865803
4436,547,344,1,5.795582324266434,11.996258228865873
4437,609,318,1,3.1437468826770782,-27.754615035493735
4438,624,316,1,3.094318151473999,-30.33486569422884
4439,638,315,1,2.877847522497177,-21.748478539102038
4440,652,315,1,2.8254884481430054,-42.388026201903585
4441,665,317,1,2.606141820549965,7.244101613834968
4442,676,319,1,2.914320021867752,-60.64980066813564
4443,688,323,1,2.881548434495926,39.713238291072436
4444,692,328,1,2.5,90.0
4445,692,326,1,2.957351729273796,22.962022675109143
4446,689,320,1,2.4748736917972565,-45.00000000072664
4447,687,316,1,2.5,90.0
4448,685,313,1,3.054752290248871,-3.4508338658581224
4449,682,313,1,2.633193239569664,80.2547347458461
4450,680,313,1,2.6207325905561447,-81.46448935430917
4451,677,315,1,2.6650019586086273,30.009180315559373
4452,677,317,1,3.0368667729198933,-83.6598082543663
4453,674,323,1,2.643728584051132,-79.12961047226325
4454,673,328,1,2.914320021867752,-60.64980066730749
4455,670,331,1,2.606141820549965,82.75589838624644
4456,668,326,1,2.5,90.0
4457,666,322,1,2.8840060383081436,-22.537744233644975
4458,664,319,1,2.691782057285309,-23.198590511739752
4459,662,318,1,2.614849090576172,81.99948857278235
4460,661,318,1,2.8284270763397217,44.99999999979242
4461,659,318,1,2.914320021867752,-60.64980066757074
4462,657,321,1,2.606141820549965,-82.75589838554198
4463,655,325,1,2.8062776774168015,15.232772459589908
4464,653,329,1,3.0,90.0
4465,651,332,1,2.7177525982260704,-9.741217131181376
4466,649,334,1,3.0122894644737244,17.39342668803763
4467,648,329,1,2.6443005800247192,-32.668092643793315
4468,645,326,1,2.614849090576172,-81.99948857339415
4469,643,323,1,2.5,90.0
4470,641,323,1,2.7891597375273705,-75.96375653207353
4471,638,325,1,2.5,2.9181716425782814e-09
4472,636,326,1,2.8284270763397217,-44.999999998132374
4473,635,331,1,3.154093325138092,-61.21883972915365
4474,632,336,1,2.5,90.0
4475,630,337,1,2.5475101694464684,2.9078132647226966
4476,628,332,1,2.5,0.0
4477,625,329,1,2.474873900413513,-45.00000000021837
4478,623,328,1,2.914320021867752,-29.350199332913956
4479,622,328,1,2.614849090576172,81.99948857278235
4480,619,330,1,2.0,0.0
4481,617,333,1,2.6906040012836456,70.39511600353644
4482,615,338,1,2.8284270763397217,-45.00000000020758
4483,612,341,1,2.664202243089676,59.872440648899904
4484,611,337,1,2.614849090576172,-8.000511427042209
4485,0,0,0,-inf,-inf
4486,435,625,1,0.0,0.0
4487,0,0,0,-inf,-inf
4488,1152,360,1,8.725819051265717,-11.062839507566363
4489,0,0,0,-inf,-inf
4490,505,437,1,2.549988627433777,3.071359076899647
4491,0,0,0,-inf,-inf
4492,435,625,1,0.0,0.0
4493,0,0,0,-inf,-inf
4494,1029,276,1,2.0971745997667313,-6.264403853830273
4495,1027,281,1,2.389160767197609,19.744847126425643
4496,1026,284,1,2.6895600259304047,24.516442612647012
4497,0,0,0,-inf,-inf
4498,586,326,1,2.04926048591733,2.978565556671579
4499,585,323,1,3.01691560074687,2.1900302276046717
4500,583,322,1,3.04032514244318,-10.972217050454098
4501,0,0,0,-inf,-inf
4502,581,318,1,2.6000442504882812,85.93494882254265
4503,544,448,1,4.470736563205719,6.537790549528147
4504,545,443,1,2.846049949526787,-18.43494882306792
4505,0,0,0,-inf,-inf
4506,0,0,0,-inf,-inf
4507,401,635,1,19.31228756904602,-20.69140699951777
4508,0,0,0,-inf,-inf
4509,1030,259,1,5.426525115966797,9.375837409563218
4510,0,0,0,-inf,-inf
4511,0,0,0,-inf,-inf
4512,0,0,0,-inf,-inf
4513,401,634,1,19.312435179948807,-20.73820615630489
4514,0,0,0,-inf,-inf
4515,0,0,0,-inf,-inf
4516,401,634,1,19.312435179948807,-20.73820615630489
4517,0,0,0,-inf,-inf
4518,0,0,0,-inf,-inf
4519,401,634,1,19.312435179948807,-20.73820615630489
4520,0,0,0,-inf,-inf
4521,0,0,0,-inf,-inf
4522,401,635,1,19.312895566225052,-20.924825551045
4523,0,0,0,-inf,-inf
4524,0,0,0,-inf,-inf
4525,401,635,1,19.312668204307556,-20.82197157744052
4526,0,0,0,-inf,-inf
4527,0,0,0,-inf,-inf
4528,401,635,1,19.3127281665802,-20.846409791074784
4529,0,0,0,-inf,-inf
4530,0,0,0,-inf,-inf
4531,401,635,1,19.313198745250702,-21.19246542313481
4532,0,0,0,-inf,-inf
4533,0,0,0,-inf,-inf
4534,401,635,1,19.312785774469376,-20.872231475456758
4535,0,0,0,-inf,-inf
4536,0,0,0,-inf,-inf
4537,401,635,1,19.3127281665802,-20.846409791074784
4538,0,0,0,-inf,-inf
4539,0,0,0,-inf,-inf
4540,401,635,1,19.31293335556984,-20.945091209844133
4541,0,0,0,-inf,-inf
4542,0,0,0,-inf,-inf
4543,401,635,1,19.312895566225052,-20.924825551045
4544,0,0,0,-inf,-inf
4545,0,0,0,-inf,-inf
4546,400,635,1,19.313103437423706,-21.062124403801324
4547,0,0,0,-inf,-inf
4548,0,0,0,-inf,-inf
4549,401,635,1,19.31318175792694,-21.344790650400206
4550,0,0,0,-inf,-inf
4551,561,322,1,4.580027692019939,-6.016480233289195
4552,0,0,0,-inf,-inf
4553,0,0,0,-inf,-inf
4554,555,324,1,1.7084192335605621,-74.9293072241479
4555,555,325,1,2.2058622241020203,-72.86314723306113
4556,554,332,1,1.1067972034215927,71.56505117766163
4557,0,0,0,-inf,-inf
4558,420,627,1,8.076444894075394,-20.77266628817774
4559,0,0,0,-inf,-inf
4560,0,0,0,-inf,-inf
4561,385,641,1,3.1614899337291718,-17.156073546491047
4562,0,0,0,-inf,-inf
4563,0,0,0,-inf,-inf
4564,551,261,1,4.661643356084824,-66.78035518606865
4565,548,246,1,3.177062690258026,31.567093169449166
4566,547,240,1,3.5822337865829468,62.82960802503738
4567,544,228,1,3.3261156231164932,70.84168088228904
4568,542,219,1,3.1470471918582916,77.19066404121385
4569,540,211,1,2.614849090576172,81.99948857304439
4570,538,204,1,2.614849090576172,8.000511426780172
4571,536,200,1,2.775253541767597,13.121584080649834
4572,535,197,1,2.161265090107918,83.30375112221867
4573,532,198,1,2.2359448969364166,-64.03639093696384
4574,529,198,1,2.2274874448776245,58.41393700479371
4575,528,198,1,2.636432468891144,56.47704326814452
4576,526,202,1,2.614849090576172,-8.000511426780172
4577,524,207,1,2.664202243089676,-30.127559351957682
4578,523,210,1,2.914320021867752,-60.64980066732839
4579,521,218,1,2.636432468891144,-56.47704326852495
4580,519,226,1,2.914320021867752,-29.350199332490273
4581,517,238,1,2.5,90.0
4582,515,249,1,3.0241451542824507,86.64041923311774
4583,514,262,1,3.0,90.0
4584,512,277,1,2.0,90.0
4585,511,294,1,2.607907220721245,82.60566119260305
4586,509,310,1,2.914320021867752,60.649800667227275
4587,522,323,1,2.8543709218502045,-42.71497582323187
4588,546,327,1,3.5355338379740715,8.141649063617635
4589,570,333,1,3.15752637386322,21.57619486699139
4590,592,334,1,3.353900447487831,-27.193136319191932
4591,609,324,1,3.6050645112991333,-34.631739232858244
4592,627,316,1,3.353900447487831,-27.193136319096656
4593,643,310,1,3.0331044755876064,-2.0020864703546937
4594,658,307,1,2.897641599178314,-37.30439353232043
4595,671,305,1,2.5,0.0
4596,685,305,1,2.5,0.0
4597,697,306,1,2.643728584051132,79.12961047270458
4598,708,309,1,2.914320021867752,29.35019933192537
4599,718,313,1,2.658227890729904,59.03624346826306
4600,729,316,1,0.5,90.0
4601,737,311,1,2.614849090576172,-81.99948857321871
4602,745,305,1,2.828427314758301,-45.000000001176325
4603,752,301,1,2.5,90.0
4604,759,297,1,2.7116503566503525,-9.412355009334167
4605,766,296,1,2.877803713083267,40.1844151033483
4606,758,292,1,2.877847522497177,21.74847853966044
4607,746,290,1,3.1470471918582916,12.809335958669259
4608,733,290,1,2.9150231182575226,-31.973252344804372
4609,721,290,1,2.8833885341882706,-22.455307540313342
4610,713,293,1,3.189247190952301,-43.68679718059141
4611,700,298,1,3.161456048488617,-19.741010947091592
4612,686,303,1,3.3185500502586365,-34.914673293977714
4613,673,311,1,3.084441661834717,-31.173592491188852
4614,658,322,1,3.5775126814842224,-49.15985373491627
4615,644,334,1,2.9065441489219666,-35.44977731375569
4616,631,339,1,2.9154761135578156,30.96375653245362
4617,618,332,1,2.765263795852661,12.491578503622247
4618,605,327,1,2.765263795852661,-12.491578503622247
4619,600,331,1,4.083475291728973,-68.01338065075588
4620,0,0,0,-inf,-inf
4621,654,309,1,4.028990380465984,-5.258825709354813
4622,681,306,1,3.633183643221855,-12.424314954527693
4623,707,306,1,3.2050525546073914,-9.420108625374223
4624,729,308,1,3.554669726639986,3.510924653077229
4625,750,312,1,3.0717720836400986,4.693988257504396
4626,769,317,1,2.2360678911209106,63.43494882368431
4627,0,0,0,-inf,-inf
4628,0,0,0,-inf,-inf
4629,810,318,1,2.8284270763397217,-45.0000000002336
4630,827,310,1,0.0,0.0
4631,839,297,1,3.0411788672208786,-10.123310037794663
4632,837,296,1,4.468237578868866,24.172483343424645
4633,813,292,1,3.587081804871559,6.158604923496761
4634,787,291,1,3.0,0.0
4635,760,291,1,4.053593434393406,-3.500452280344956
4636,732,293,1,3.5873057916760445,-6.1793631772203215
4637,705,298,1,3.7442415207624435,-12.70836860551684
4638,677,305,1,4.233383864164352,-12.846225595549521
4639,649,313,1,3.9926328361034393,-21.82022259525058
4640,622,324,1,4.27075856924057,-21.938348642924325
4641,607,331,1,4.264767438173294,-23.891002768581423
4642,578,344,1,3.7914271354675293,-17.869357394832303
4643,0,0,0,-inf,-inf
4644,0,0,0,-inf,-inf
4645,573,310,1,3.622151732444763,-21.630315501167566
4646,603,304,1,3.6390963792800903,-14.630336743139628
4647,616,302,1,3.6468144319951534,-6.4742628325403215
4648,640,299,1,3.563445210456848,-4.169574125192886
4649,660,299,1,3.0096278246492147,1.1757021148650064
4650,679,301,1,3.1259677708148956,27.125900870822754
4651,696,305,1,2.5,0.0
4652,710,309,1,3.157874196767807,15.4109677927274
4653,723,316,1,2.8284270763397217,0.0
4654,736,307,1,3.1974047422409058,-35.739575261249456
4655,747,299,1,2.90962490439415,-55.40566087769425
4656,757,292,1,3.0,7.155669927881332e-10
4657,766,287,1,2.5153354704380035,-20.701641461350427
4658,771,285,1,2.914320021867752,29.350199333398646
4659,771,282,1,2.401733249425888,76.88164390271224
4660,763,280,1,2.668762981891632,29.42817575079946
4661,741,273,1,3.025527760386467,15.314999242513059
4662,725,272,1,3.0403998121619225,8.006620835466274
4663,701,273,1,2.698938988149166,8.742213661511538
4664,685,276,1,3.1593193411827087,-15.956385788081665
4665,669,282,1,2.7116503566503525,-9.412355009334167
4666,652,290,1,3.353900447487831,-27.193136319275435
4667,637,300,1,3.567741274833679,-41.99499860638635
4668,620,313,1,3.60554575920105,-33.789438330513235
4669,604,327,1,3.890238881111145,-45.190138069258595
4670,588,343,1,3.962916761636734,-49.69985080667532
4671,570,364,1,4.2982195019721985,-52.34259851853924
4672,556,383,1,4.695319324731827,-52.5002789284353
4673,548,396,1,4.024695098400116,-63.49266295235556
4674,0,0,0,-inf,-inf
4675,514,452,1,5.147804617881775,-61.060575557155744
4676,499,481,1,4.301156580448151,-54.36476303532268
4677,483,486,1,2.8284270763397217,45.00000000041515
4678,469,475,1,3.535533845424652,0.0
4679,454,465,1,4.030989021062851,29.267532402560196
4680,438,458,1,3.795449882745743,18.56664639636156
4681,423,454,1,3.894178867340088,14.767271325047881
4682,407,451,1,3.558560222387314,3.7986051918448562
4683,390,451,1,3.6282145977020264,-11.322763956134807
4684,372,452,1,4.2349191308021545,-13.001267443428112
4685,356,458,1,4.596025794744492,-16.95469574479553
4686,337,465,1,4.451530575752258,-21.06278400545961
4687,319,475,1,4.922293275594711,-25.649887761400418
4688,300,487,1,4.9193031787872314,-26.577003503684086
4689,280,503,1,4.9031535387039185,-29.290338481836
4690,262,521,1,4.997815310955048,-38.56354493057717
4691,244,542,1,4.9705153703689575,-46.904741413821455
4692,224,568,1,5.342741310596466,-42.62207735702911
4693,204,595,1,6.788368582725525,-50.51672669834863
4694,185,625,1,5.627596616744995,-50.82989101461145
4695,161,632,1,5.518314927816391,1.1083971703779911
4696,136,629,1,6.077603118494153,3.3601525931001968
4697,110,627,1,6.555629497393966,-2.3309840796769943
4698,80,630,1,6.651369370520115,-8.616750795216863
4699,52,636,1,7.280012428760529,-15.6489475219115
4700,25,645,1,7.275845229625702,-17.906689297643375
4701,0,0,0,-inf,-inf
4702,384,642,1,2.691946417093277,-20.556045219540284
4703,520,447,1,0.0,0.0
4704,0,0,0,-inf,-inf
4705,385,641,1,3.1453761011362076,-12.50844673904494
4706,0,0,0,-inf,-inf
4707,0,0,0,-inf,-inf
4708,0,0,0,-inf,-inf
4709,0,0,0,-inf,-inf
4710,0,0,0,-inf,-inf
4711,387,640,1,0.0,0.0
4712,0,0,0,-inf,-inf
4713,0,0,0,-inf,-inf
4714,0,0,0,-inf,-inf
4715,0,0,0,-inf,-inf
4716,0,0,0,-inf,-inf
4717,0,0,0,-inf,-inf
4718,0,0,0,-inf,-inf
4719,435,482,1,0.0,0.0
4720,0,0,0,-inf,-inf
4721,381,537,1,2.5531216636300087,-86.71990179971435
4722,0,0,0,-inf,-inf
4723,0,0,0,-inf,-inf
4724,463,418,1,4.966801941394806,-59.73626153247368
4725,0,0,0,-inf,-inf
4726,859,319,1,2.498348593711853,38.95262146058291
4727,860,315,1,2.683390438556671,17.065737330125156
4728,0,0,0,-inf,-inf
4729,423,626,1,10.423219233751297,-19.977787908797346
4730,0,0,0,-inf,-inf
4731,0,0,0,-inf,-inf
4732,400,635,1,19.31204617023468,-20.62229657041744
4733,0,0,0,-inf,-inf
4734,0,0,0,-inf,-inf
4735,402,635,1,19.312685132026672,-20.82921368001181
4736,0,0,0,-inf,-inf
4737,0,0,0,-inf,-inf
4738,400,635,1,19.312609434127808,-20.79920891743703
4739,0,0,0,-inf,-inf
4740,0,0,0,-inf,-inf
4741,404,634,1,19.31284263730049,-20.897891073566097
4742,0,0,0,-inf,-inf
4743,871,314,1,9.17791199684143,-17.975815160158948
4744,900,310,1,0.0,0.0
4745,947,292,1,4.495077073574066,2.680321237189438
4746,0,0,0,-inf,-inf
4747,402,635,1,19.312777519226074,-20.86791801047765
4748,0,0,0,-inf,-inf
4749,0,0,0,-inf,-inf
4750,402,634,1,19.31263718008995,-20.810108016850055
4751,0,0,0,-inf,-inf
4752,0,0,0,-inf,-inf
4753,412,631,1,15.790645778179169,-21.37006742018845
4754,0,0,0,-inf,-inf
4755,0,0,0,-inf,-inf
4756,402,634,1,19.31280294060707,-20.8800625269
4757,0,0,0,-inf,-inf
4758,0,0,0,-inf,-inf
4759,403,634,1,19.31296506524086,-20.96287865678382
4760,0,0,0,-inf,-inf
4761,914,293,1,1.8021231293678284,35.23167253091693
4762,850,315,1,1.9274296760559082,-15.4818782658602
4763,847,311,1,3.110292088240385,-4.58433379747714
4764,846,297,1,3.6036863923072815,35.53285955011864
4765,846,275,1,2.150285080075264,10.643202556975565
4766,848,258,1,2.915339767932892,59.589740386629984
4767,852,241,1,2.5,90.0
4768,852,233,1,2.5,90.0
4769,855,218,1,2.5,90.0
4770,858,200,1,3.0397999435663223,78.6900675257016
4771,860,189,1,2.636432468891144,-56.47704326852495
4772,862,180,1,2.877847522497177,-68.25152146016943
4773,864,172,1,2.828427314758301,-44.99999999949974
4774,866,165,1,2.6443005800247192,32.668092644240076
4775,868,160,1,2.690001517534256,-70.70730090412208
4776,869,156,1,2.8284270763397217,-44.9999999904284
4777,870,153,1,2.6648531556129456,59.96866640422942
4778,872,151,1,2.877847522497177,68.25152145989023
4779,873,151,1,2.636432468891144,-56.47704326846881
4780,873,152,1,2.677588939666748,-15.752133361153732
4781,875,154,1,2.828427314758301,45.00000000121833
4782,876,159,1,3.0397999435663223,78.69006752568173
4783,877,167,1,2.0,0.0
4784,878,173,1,2.909295380115509,-34.69515353214852
4785,879,178,1,2.8284270763397217,44.999999990661856
4786,879,190,1,2.0,90.0
4787,880,195,1,2.606141820549965,-82.75589838597563
4788,881,206,1,2.4748736917972565,45.00000000018166
4789,881,217,1,2.0,90.0
4790,881,229,1,2.8653596341609955,48.397349213285636
4791,882,243,1,2.643728584051132,79.12961047288057
4792,882,257,1,2.0,9.588278254116017e-09
4793,883,280,1,2.5,0.0
4794,883,296,1,2.876771718263626,-21.61740070776778
4795,874,298,1,3.152912050485611,-41.33904585617826
4796,860,303,1,3.160614162683487,-20.2935289502406
4797,843,310,1,3.0421741902828217,-20.50454345078511
4798,828,316,1,2.882450610399246,-39.595884529482895
4799,820,321,1,3.201157420873642,-37.7486820600402
4800,803,325,1,2.830638825893402,17.10785106596769
4801,789,319,1,2.905406415462494,35.72711387915072
4802,774,315,1,3.0385503247380257,6.9901452879398835
4803,759,312,1,2.765263795852661,12.491578503918312
4804,751,311,1,3.039918027818203,-11.239717198085506
4805,729,310,1,3.0413730666041374,9.328944237171052
4806,714,312,1,2.643728584051132,-10.870389527736755
4807,706,313,1,2.877803713083267,-40.1844151033483
4808,691,316,1,2.9154761135578156,-30.963756532241213
4809,675,321,1,3.194964677095413,-34.98088555615326
4810,659,327,1,3.7931584417819977,-18.15766393353193
4811,636,334,1,3.151932865381241,66.92940037220644
4812,615,326,1,3.353900447487831,27.19313631904558
4813,602,322,1,3.1278167068958282,9.9685828878077
4814,589,319,1,3.0852373987436295,-5.761860851733471
4815,581,434,1,1.6949821710586548,13.776405787328157
4816,0,0,0,-inf,-inf
4817,0,0,0,-inf,-inf
4818,598,300,1,2.828427314758301,0.0
4819,611,292,1,2.4924797117710114,-32.424686017224666
4820,612,292,1,3.0852373987436295,-5.76186085192621
4821,628,286,1,3.159136027097702,-20.989196845107845
4822,640,282,1,3.1563744843006134,-14.933458425693756
4823,653,278,1,2.8087088018655777,-15.409959028599586
4824,666,277,1,2.5,0.0
4825,682,276,1,3.158213049173355,21.340213183426336
4826,688,277,1,2.877847522497177,21.74847853938124
4827,699,278,1,2.9065441489219666,35.44977731386136
4828,708,280,1,2.8987555354833603,24.824493872844002
4829,718,283,1,2.8481943905353546,46.70322187724416
4830,728,288,1,3.1948772370815277,42.36305202108198
4831,736,293,1,2.636432468891144,33.522956729722154
4832,745,299,1,2.8840060383081436,67.46225576669701
4833,749,303,1,2.8284270763397217,44.99999999979242
4834,757,310,1,2.691782057285309,23.198590511739752
4835,765,318,1,3.154093325138092,61.21883972930928
4836,771,311,1,2.914320021867752,-60.64980066779218
4837,777,303,1,2.5,90.0
4838,782,297,1,2.9249647557735443,-25.36624759609651
4839,787,292,1,2.828427314758301,-44.999999999599794
4840,792,288,1,2.487331122159958,-58.900729389634726
4841,796,286,1,2.8284270763397217,-44.999999998132374
4842,801,285,1,2.690001517534256,19.292699096755126
4843,806,285,1,2.5,0.0
4844,810,286,1,3.0,0.0
4845,791,288,1,3.6933091282844543,-9.107639733030862
4846,742,297,1,4.332898408174515,-12.230261915598755
4847,725,302,1,4.519485801458359,-23.88732325423198
4848,692,315,1,4.715181052684784,-33.592410192466026
4849,657,332,1,4.463457226753235,-22.994916719611812
